ID,Date,Location,Tweet,Quoted Tweet Text
1325453781438402560,2020-11-08 15:03:01,福岡県,ヤバそうです。これからは倍加時間に注目すべき。都市部はベースラインが春のピークより高いですから、ここで倍加時間が7日を切ってきたら本当に要注意です。5日を切ったら都市の行動規制でもきついし、3日以下なら医療崩壊は避けられないでしょう。冬に検査キャパが足りず好転要素がないのがつらい。 https://t.co/jqh0T4z3OB,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb"
1325453852133400576,2020-11-08 15:03:18,日本,"「新型コロナウイルス感染　世界マップ」のデータを更新しました。感染者数は4955万人を超え、死者は124万5000人を上回っています。（無料公開）
#日経ビジュアルデータ #新型コロナウイルス 
https://t.co/6yOgxnFqX4 https://t.co/C2KajLysDZ",
1325453857401364480,2020-11-08 15:03:20,日本 北海道,タスクフォースは事実上、数ヶ月間Covid-19でバイデンとハリスに説明したアドバイザーのグループの延長です。このグループには、元食品医薬品局委員のデビッド・ケスラーが含まれています。ヴィヴェック・マーティ、元外科医将軍。エール大学の医師・研究者マルセラ・ヌネズ=スミス。,
1325453954264694785,2020-11-08 15:03:43,"Tokyo,Japan",あら、、、 https://t.co/FDLTBlXLpC,"The #Browns have placed QB Baker Mayfield on the COVID-19 reserve list. The team is on a bye, but when they return, they’ll be in the intensive protocols."
1325454013861486597,2020-11-08 15:03:57,日本 東京,"メイフィールドが濃厚接触者として、COVID-19リスト入り。

試合大丈夫か？って思ったら今週はバイウィークなのね。

早ければ水曜日にはリスト抜けられる予定で、それなら次の試合は余裕で間に合うでしょう。 https://t.co/WugwSTsBQt",#Browns QB Baker Mayfield will he placed on the COVID-19 list today because he was a close contact to someone who tested positive. Could be cleared as early as Wednesday.
1325454232032432130,2020-11-08 15:04:49,筑波山,"東京ドーム人体実験(感染実験)、本当に　やりやがった（言い過ぎ御免）💢

本日も決行とのこと（実数は2万7千人で3万4千人に及ばなかったことが救い）😱

ごく一部の御用医師・専門家、ヨイショ軍団、ネトウヨ以外…

日本中のまともな医師・専門家、全員反対💢👎🏻🙅🏻🙅🏻‍♀️

ふ・ざ・け・る・な💢💢 https://t.co/kPZEmLS8Cc","実証実験という名の人体実験（感染実験）再び😱

東京ドームで本日・明日（11/7・8）、巨人対ヤクルト戦で満席の80%の約34,000人の観客を入れ決行予定。

COVID-19 の感染拡大の中、換気の悪いドームで感染実験😢

東京の殆どの医療現場の声を無視した政府に怒りの鉄槌を…

ふ・ざ・け・る・な💢"
1325454266060865536,2020-11-08 15:04:57,山口市,"11月5日、山口情報芸術センター［YCAM］の職員3名が、新型コロナウイルス感染症を発症したことを確認しました。
https://t.co/gonldHxxa4",
1325454298952577024,2020-11-08 15:05:05,大阪 大阪市 天王寺区,"少なかった札幌が急に増えた。
早く治療薬とワクチンを、、 https://t.co/amljAHqUA4","北海道では過去最多の１８７人の感染が確認された。神奈川県の新規感染者も過去最多の１３７人。愛知県は１１３人で、８月１３日以来約３カ月ぶりに１００人を超えた。#コロナ

https://t.co/hgvwAsNQA4"
1325454431995924483,2020-11-08 15:05:36,Tokyo,"もう大統領気取り
売電は月曜日12人のメンバーでCOVID-19タスクフォースを発表する
売電は2020年の大統領選挙の勝者であるとマス塵が宣言した事を受け
ホワイトハウスの上級職員や内閣の任命を明らかにする前にタスクフォースの創設を発表
コロナVirusを優先する意図を示した
https://t.co/nXyTrsGiEv",
1325454497825529856,2020-11-08 15:05:52,Asia,狙いはなんなの？･･･ビル・ゲイツ、新型コロナ、５G（EP3172319A1＝Coronavirus）https://t.co/M5oyAwGfkg …,
1325454508172963845,2020-11-08 15:05:55,കേരളം,"【きょうの新規感染者数】

8日23:45時点

最新の感染状況マップ・グラフは下記URLより：
https://t.co/oEslL3ucOx

#新型コロナウイルス
#COVID19 #NewsDigest https://t.co/vtqkePjlCK",
1325454526216769536,2020-11-08 15:05:59,福岡県,"⚠️格安携帯・格安スマホ・格安SIM⚠️
https://t.co/mng4H0jyE0

#副業 #在宅  #年金 #美容 #健康 #飯塚市 #ゲーム #投資 #格安 #ビジネス  #スマホ #節約 #携帯 #旅行 #コロナ #主婦 #お金",
1325454678348374017,2020-11-08 15:06:35,Japan,「シャフォウザーが運営する団体『ストラス』は、当時のフランスの男女平等・差別撤廃担当大臣マレーネ・シアッパ氏に、COVIDの影響を受けたSWのための基金を作るように依頼した。彼女は『セックスワーカーの95％が人身売買の被害者なのだから、ポン引きにお金を渡すような人達にお金を渡す↓」,
1325454772762157056,2020-11-08 15:06:58,京都,"アメリカでCOVID-19の10万人当たりの死亡率は10月24日時点で

15歳～0.9人
25歳～3.6人
35歳～10人
45歳～28人
55歳～64人
65歳～146人
75歳～353人
85歳～989人

10歳年取る毎に、と2.5から3倍程度上昇していきます

これは、全死亡と同じパターンですから、COVID-19を特別扱いする必要はありません https://t.co/e3p3J4h1Un","『老化』とは、シワが増えたり腰が曲がったりすることではありません

日本人で、一年間に死亡するのは、
25歳では2000人に1人ですが、
35歳1500人に1人
45歳1000人に1人
55歳250人に１人
65歳100人に１人
75歳40人に1人
85歳10人に1人
95歳4人に1人

年間死亡率が上昇することを
『老化』といいます"
1325454784451633153,2020-11-08 15:07:01,北海道,"そろそろいいかなー？来週の楽園祭配信に、私も適度にでまーす！
といっても、VRChat側のV観客としてのですが・・・
「いろいろな方」がさんかしますよー！ https://t.co/eV7iuYQ5l0","渋谷TANPEN映画祭×させぼ文化マンスの楽園祭 #Rakuensai2020 をVRからもお届けっ

COVID-19の影響で大会に行けなかった吹奏楽部の演奏から、書道/ジャズ/よさこい/短編映画/VR会場…盛りだくさん！お楽しみに⭐️

14(土) ▶️ https://t.co/dxEBQmlsF5
15(日) ▶️ https://t.co/c6KkVwnrso 
12時～19時頃⁉️ https://t.co/ZGRRcMZtPq"
1325454791460356096,2020-11-08 15:07:02,日本,"C-2 わんわんていこくです🐶💓
前後半で着替える予定、夜の即売会でも違うの着る予定、コンプ撮影してくれる人いるかなぁ…🥺💓 https://t.co/RMUIFBCCyT","【11/15 #ナゴコス 9】
イベント前半11:30~13:45 後半14:00~16:30
感染症対策の為2部制。
会場からの要請により、全来場者情報の登録必須。三密回避の為、公式HP内リンクより事前に情報登録をお願い致します。
https://t.co/nPibMRwXab
その他詳細はサイトを事前にご覧下さい。宜しくお願い致します！ https://t.co/YCFjDvniFf"
1325454839686467584,2020-11-08 15:07:14,東京都江戸川区,"#感染者と#陽性者違いをしっかり報道して。何か、誰か意図があるのか？
#コロナ
#感染 
#陽性",
1325454892652093440,2020-11-08 15:07:26,日本 大阪,"もう大統領気取り
売電は月曜日12人のメンバーでCOVID-19タスクフォースを発表する
売電は2020年の大統領選挙の勝者であるとマス塵が宣言した事を受け
ホワイトハウスの上級職員や内閣の任命を明らかにする前にタスクフォースの創設を発表
コロナVirusを優先する意図を示した
https://t.co/nXyTrsGiEv",
1325454904937209856,2020-11-08 15:07:29,Tokyo,新型コロナ 症状の報告 100種類以上あることが明らかに 脳や神経に関する症状も多く 世界のおよそ20万本の研究論文をNHKがAIで分析  11月8日（日）の番組で詳しくお伝えします #nhk_news  #NHKスペシャル https://t.co/As8bT3EADw,
1325454940450381824,2020-11-08 15:07:38,GUNMA,"そろそろいいかなー？来週の楽園祭配信に、私も適度にでまーす！
といっても、VRChat側のV観客としてのですが・・・
「いろいろな方」がさんかしますよー！ https://t.co/eV7iuYQ5l0","渋谷TANPEN映画祭×させぼ文化マンスの楽園祭 #Rakuensai2020 をVRからもお届けっ

COVID-19の影響で大会に行けなかった吹奏楽部の演奏から、書道/ジャズ/よさこい/短編映画/VR会場…盛りだくさん！お楽しみに⭐️

14(土) ▶️ https://t.co/dxEBQmlsF5
15(日) ▶️ https://t.co/c6KkVwnrso 
12時～19時頃⁉️ https://t.co/ZGRRcMZtPq"
1325455062856949760,2020-11-08 15:08:07,日本 東京,"【ヒット】鬼滅の刃の魅力！アニオタが語る。。

#ヒット #鬼滅の刃 #魅力 #アニオタ #アニメ #映画 #テレビ #コロナ
https://t.co/Lt93VMri18",
1325455068791939072,2020-11-08 15:08:08,横浜,"人工呼吸管理下にある、重症COVID患者数が当院では過去最高数に達しました。
場所は名古屋市南部。
若年者はいません。",
1325455112911908869,2020-11-08 15:08:19,London,"ついに🙌
英国では、COVID-19から何百万もの脆弱な人々を守る為に、ビタミンDが供給されることに。
保健相大臣は、英国のケアホームの人々や、臨床的に非常に脆弱な人々に4か月分のビタミンDを供給する計画を立てています。

https://t.co/cwxahZOdxs",
1325455312774602752,2020-11-08 15:09:06,東京 千代田区,どう捉えるのがいいのかわかりませんが、私は感染しないさせないは続けたいと思っています。いわゆる保守です。あまり誘われませんが、夜のお誘いもパスしていこうと思います。 https://t.co/lBkuPPxq4t,"予想はしていましたが。数字を見ると、でるのはため息です。日本は、このまま感染蔓延を放置していくのでしょうか？
（1日の新規感染者、1000人超）

https://t.co/GJ7Aq3UgBt https://t.co/4lo5ml6RF7"
1325455324396974081,2020-11-08 15:09:09,東京都,日本語のツィッターには「不正があっただろう」のような声がありますが、アメリカではトランプ関係者以外には誰もそんなことを言っていません。右寄りのWSJのこの記事によると、選挙の運営は非常にスムーズで選挙の合法性を疑うような大きな問題がなかったそうです。https://t.co/rXI3lhoxaF,
1325455335713173505,2020-11-08 15:09:12,東京 千代田区,"バイデン次期政権、悪化する一方のコロナ問題が最も早急に着手必要との認識から、コロナ対策の指針を構築開始とのこと。まずはファウチ博士と密に連絡を取り合い、これ以上の感染拡大を抑えたい由。大支援。

今の連邦政府は対策は州に丸投げ、アレはマスク無し三密推奨、大統領主席補佐官も感染した。 https://t.co/1cy4UX1ith","BREAKING: Biden's top health advisers say he’s already preparing an unprecedented, mid-pandemic transition of power that aims to reboot the federal government’s Covid-19 response.  https://t.co/6FWMAl9eBd"
1325455439685947394,2020-11-08 15:09:37,東京都下,"【新型コロナ】県内で新たに１３人が感染　焼津で１６件目のクラスター - LOOK#ニュース #コロナ #静岡 https://t.co/0jnrnMpVlm",
1325455488440414208,2020-11-08 15:09:48,愛知県大府市,統計を見る限り、人口あたりでアメリカのコロナ死者はイギリス、スペイン、フランス、イタリア、ブラジル、アルゼンチン、メキシコといった国々と大差はないです。 https://t.co/ZUsDcdnyRc https://t.co/TjrvrdEXnf,コロナ対策でトランプ以下の結果しか出せない人はそうそういないと思うよ。あっという間に20万人死なせたんだから⊂((・x・))⊃
1325455597492318208,2020-11-08 15:10:14,広島県広島市,いま、NHKでAIを使って世界中で執筆されたCOVID-19に関する英語論文を分析するというのを放送していて、マスク着用に関する検証結果が興味深かった。マスク着用により感染を防げるだけではなく、感染しても重症化を少なくし、さらに摂取ウイルスが微量なため免疫を作ることができるというもの。,
1325455632325996544,2020-11-08 15:10:23,東京都江戸川区,"@UCiS7MEgWj6L7cV 分科会は、日本がどうなろうがデータを手に入れて論文が書ければいいのかもしれない。
COVID-19対策分科会だと誤解していた。
頑なに行政検査にこだわるのは、データが欲しいだけのように見える。",
1325455640353886208,2020-11-08 15:10:25,岡山県 岡山市,ヤバそうです。これからは倍加時間に注目すべき。都市部はベースラインが春のピークより高いですから、ここで倍加時間が7日を切ってきたら本当に要注意です。5日を切ったら都市の行動規制でもきついし、3日以下なら医療崩壊は避けられないでしょう。冬に検査キャパが足りず好転要素がないのがつらい。 https://t.co/jqh0T4z3OB,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb"
1325455797124390914,2020-11-08 15:11:02,千葉県,"ひっさびさに
重症COVID-19受け入れた
ECMO管理

OPE中から術後管理まで
ずっとN95マスク装着してたけど
汗だくによる脱水＋酸欠で
途中ぶっ倒れそうだった

今日はさすがに疲れたな。",
1325455800458829825,2020-11-08 15:11:03,川崎市 JAPAN,ヤバそうです。これからは倍加時間に注目すべき。都市部はベースラインが春のピークより高いですから、ここで倍加時間が7日を切ってきたら本当に要注意です。5日を切ったら都市の行動規制でもきついし、3日以下なら医療崩壊は避けられないでしょう。冬に検査キャパが足りず好転要素がないのがつらい。 https://t.co/jqh0T4z3OB,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb"
1325455807492681733,2020-11-08 15:11:04,Sakura Chiba Japan,"2020年は、COVID-19にまさかこんなに踊らされるとは…夢にも思いもしませんでした。来年は無事開催されますように。
#デザインフェスタ #RICOH #GRIII #GR3 https://t.co/JsudcQFRpg",
1325455908869058562,2020-11-08 15:11:29,東北地方,ブラウンズの試練は続くなぁ。 https://t.co/gzbySMBmXh,"#Browns QB Baker Mayfield will be placed on the COVID-19 list today because he was in close contact with someone who tested positive, per @MikeGarafolo 

Mayfield's 67.5 PFF Grade through Week 8 is tied for 27th  among all QBs https://t.co/rtZyblT0NN"
1325455977223655424,2020-11-08 15:11:45,東京都中央区築地,"@epochtimes_jp @YouTube コロナとかCOVID-19とか、🇨🇳に忖度する名称ではなく
中共ウィルスと呼んでいるのがいいです。",
1325455982944645120,2020-11-08 15:11:46,栃木県,"アメリカの人口は3億3000万人で、年間死亡数は300万です

一方、COVID-19による死亡は、11ヶ月で22万人、年齢分布も他の疾患と同じです

アメリカの公衆衛生学が、COVID-19だけにフォーカスする理由が分かりません

さらに、日本でのCOVID-19死亡率はアメリカの100分の1ですから、コロナ騒ぎは謎です https://t.co/hMLCrxgHyh","アメリカでCOVID-19の10万人当たりの死亡率は10月24日時点で

15歳～0.9人
25歳～3.6人
35歳～10人
45歳～28人
55歳～64人
65歳～146人
75歳～353人
85歳～989人

10歳年取る毎に、と2.5から3倍程度上昇していきます

これは、全死亡と同じパターンですから、COVID-19を特別扱いする必要はありません https://t.co/e3p3J4h1Un"
1325456409597653004,2020-11-08 15:13:28,岩手県,いま、NHKでAIを使って世界中で執筆されたCOVID-19に関する英語論文を分析するというのを放送していて、マスク着用に関する検証結果が興味深かった。マスク着用により感染を防げるだけではなく、感染しても重症化を少なくし、さらに摂取ウイルスが微量なため免疫を作ることができるというもの。,
1325456449858723842,2020-11-08 15:13:38,崑崙,"今後の妄想
ハンターのＰＣに、コロナ制作者に中国高官らの名前→
米攻撃名目に→
日本を盾に→
大統領選内乱中で対応不可（口実）→
日本にミサイル→
日本の惨状を目の当たりにし、内乱終息、反戦へ→
ネオ満州
＃コロナ
＃内乱
＃米中戦争
＃ネオ満州
＃シナリオ通り
＃大統領選
＃パラノイア",
1325456861487722501,2020-11-08 15:15:16,東京,"みんな、聞いてくれ！！
マスクだ。マスクで乗り切ろう！
#コロナに負けるな https://t.co/taUvDYHkB5",いま、NHKでAIを使って世界中で執筆されたCOVID-19に関する英語論文を分析するというのを放送していて、マスク着用に関する検証結果が興味深かった。マスク着用により感染を防げるだけではなく、感染しても重症化を少なくし、さらに摂取ウイルスが微量なため免疫を作ることができるというもの。
1325456884166397953,2020-11-08 15:15:21,日本　茨城,"【イベントのお知らせ】

来週 11月15日(日) 12:00から、男鹿市民交流プラザ･ハートピアで｢第16回ハートピアエレキまつり｣が開催されます。入場無料です。

(昨今のCOVID-19感染対策として、入口での検温･手指のアルコール消毒はもちろん、観客席のスペース確保を行い開催いたします。) https://t.co/UghFD2wRkb",
1325456921529262080,2020-11-08 15:15:30,北海道,ヤバそうです。これからは倍加時間に注目すべき。都市部はベースラインが春のピークより高いですから、ここで倍加時間が7日を切ってきたら本当に要注意です。5日を切ったら都市の行動規制でもきついし、3日以下なら医療崩壊は避けられないでしょう。冬に検査キャパが足りず好転要素がないのがつらい。 https://t.co/jqh0T4z3OB,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb"
1325456972175437831,2020-11-08 15:15:42,大阪府茨木市,"メイフィールド「誰だよコロナ移した奴は⁉️だがこのベイカー様は頑丈だからそんなもんじゃビクともしねぇぜ‼️バイウィーク明けたらまたフィールドに戻ってくるから待ってやがれ‼️」
#nfljapan https://t.co/JfbDQlX9UA",#Browns QB Baker Mayfield will he placed on the COVID-19 list today because he was a close contact to someone who tested positive. Could be cleared as early as Wednesday.
1325457027158536194,2020-11-08 15:15:55,東京 新宿区,"数時間前に会ったけど
秋篠宮の奥さんは愛想良くて手の振り方も良かったぜ
旦那の方が塩対応

さらに言うと、上皇は神対応！！！笑顔良し！手振りもよし！！
みちこチャンは普通対応だけど、体調悪いみたいだから仕方ないと思うのよー心配だぁーーーー

絡み方色々考えてよね！！ https://t.co/RCLUeQMo3p","【秋篠宮さま 人や社会思い致す】
https://t.co/XafZqO6PUy

立皇嗣（りっこうし）の礼を終了したことを受け、秋篠宮さまが宮内庁を通じ感想を公表した。「COVID-19の影響をはじめ、さまざまな状況にある人々や社会に思いを致しつつ、これからも、皇嗣としての務めを果たしてまいりたいと思います」。"
1325457046104387587,2020-11-08 15:16:00,関東平野,"買うアマゾン

手ピカジェル https://t.co/OKOieGbeY8

カレンダー https://t.co/16A1zYRjmP

眠れる重い毛布 https://t.co/NxaW9CDPoI

コロナ https://t.co/4Kas4oO84b

セラミックヒーター https://t.co/Ha6y0ppaBt

恋愛 https://t.co/yMhw3FW5LU

三浦春馬 https://t.co/9h6YSAB9en

夜",
1325457112596533249,2020-11-08 15:16:16,日本 東京,"新型コロナウィルスの運用プロトコルが変わったことに気づいてる人あまりいないと思うんだけど、どうなんだろ？

今ならNEのニュートンのシチュエーションでも、COVID-19リストに入って、濃厚接触者だけ隔離されて、試合は問題なく行われていたと思うんですよね（さすがに試合はQBは出られないが）",
1325457131072417793,2020-11-08 15:16:20,大阪市　osaka   Japan,いま、NHKでAIを使って世界中で執筆されたCOVID-19に関する英語論文を分析するというのを放送していて、マスク着用に関する検証結果が興味深かった。マスク着用により感染を防げるだけではなく、感染しても重症化を少なくし、さらに摂取ウイルスが微量なため免疫を作ることができるというもの。,
1325457132548812801,2020-11-08 15:16:20,Tokyo Japan,"[2020.03.16] 郵便投票の導入が広がる米大統領選は、新型コロナウイルスを恐れず粛々と進む | https://t.co/elVDrLWHVp
https://t.co/h9MtSw4am6
アメリカの3月のロックダウンの前っぽい記事",
1325457178073817088,2020-11-08 15:16:31,日本,統計を見る限り、人口あたりでアメリカのコロナ死者はイギリス、スペイン、フランス、イタリア、ブラジル、アルゼンチン、メキシコといった国々と大差はないです。 https://t.co/ZUsDcdnyRc https://t.co/TjrvrdEXnf,コロナ対策でトランプ以下の結果しか出せない人はそうそういないと思うよ。あっという間に20万人死なせたんだから⊂((・x・))⊃
1325457215508021248,2020-11-08 15:16:40,日本,AA: 足踏み式消毒液ポンプスタンド アルコール除菌スタンド アフター コロナ 対策 噴射器 ハイタイプ 日本製【Joyfactory】 https://t.co/MIIGv7G9e9 0:15:07,
1325457266498138112,2020-11-08 15:16:52,北海道七飯町,"【直近1週間の人口10万人あたり新規感染者数】

8日23:45時点
※北海道の人口10万人あたり15人/週は道の警戒ステージ4相当

最新の感染状況マップ・グラフは下記URLより：
https://t.co/oEslL3ucOx

#新型コロナウイルス
#COVID19 #NewsDigest https://t.co/DQoFU06lEp",
1325457372811124739,2020-11-08 15:17:18,北海道札幌市,"北海道は、人口あたりの感染者数日本一になってるのに、警戒ステージ3？　どーなったら、警戒ステージマックスになるんでしょう？

#北海道コロナ #札幌コロナ #コロナウイルス #コロナ #北海道 https://t.co/vprGFFOZ6b",北海道で第３波　警戒ステージ３に引き上げ https://t.co/JEBNDg7FoR #日テレNEWS24 #ntv #日テレ
1325457401378603009,2020-11-08 15:17:24,Tokyo Japan,"""ワシントン州が、郵便だけで投票を完結できる数少ない州のひとつ""

""オレゴン州とコロラド州がそうだが、今年からはハワイ州とユタ州も""

""しかも必要なら、投票用紙を自分で印刷することもできる。""
https://t.co/h9MtSw4am6
こゆのも州によって違うって話なんか？",
1325457447914414080,2020-11-08 15:17:36,神奈川県 平塚市,"【ピラミッド】
#バイデン #トランプ #アメリカ大統領選挙 #サイキッカー #コロナ #創造主 #ロックダウン #高次元 #5次元 #幸せ #お金大好き #共有 #ワンネス #解放 #至福 #まぐわいびと #光のツインズ #風の時代 #ハートチャクラ #グラウンディング #豊かさライオン
https://t.co/g1qXqfAMiq",
1325457501857304577,2020-11-08 15:17:48,日本 兵庫,いま、NHKでAIを使って世界中で執筆されたCOVID-19に関する英語論文を分析するというのを放送していて、マスク着用に関する検証結果が興味深かった。マスク着用により感染を防げるだけではなく、感染しても重症化を少なくし、さらに摂取ウイルスが微量なため免疫を作ることができるというもの。,
1325457666630541313,2020-11-08 15:18:28,Yokohama City,"#コロナ
また増えてるじゃん。
もし株のチャートがあれなら、今は買いだ。",
1325457738579628032,2020-11-08 15:18:45,本州,"教室
生徒数24人
教師：感染者
全員がフェイスマスクを着用

授業中に、教室内に新鮮な空気を入れるか、
或いは、空調設備を利用することにより換気し、
1時間後には、空気を完全に入れ替えるために
一旦授業をやめると、リスクが大幅に低下。

https://t.co/gVezO6jdNs https://t.co/ROWyNs69yJ",
1325457754518028288,2020-11-08 15:18:49,Tokyo Japan,"""投票の方法が簡単であればあるほど、投票率は上がる。実際に郵便投票のみを認める3つの州では、毎回投票率が高い。""
https://t.co/h9MtSw4am6",
1325457778563969030,2020-11-08 15:18:54,本州,"スーパー･スプレッディングの科学

感染のホットスポットを防ぐことが
#COVID19 パンデミックを止めるための鍵となる理由

https://t.co/lh22GS3d6F https://t.co/35BFuhCu79","スーパー･スプレッディングの科学

感染のホットスポットを防ぐことが
#COVID19 パンデミックを止めるための鍵となる理由

https://t.co/YvPThPZ6ue"
1325457782724833282,2020-11-08 15:18:55,കേരളം,"スーパー･スプレッディングの科学

感染のホットスポットを防ぐことが
#COVID19 パンデミックを止めるための鍵となる理由

https://t.co/lh22GS3d6F https://t.co/35BFuhCu79","スーパー･スプレッディングの科学

感染のホットスポットを防ぐことが
#COVID19 パンデミックを止めるための鍵となる理由

https://t.co/YvPThPZ6ue"
1325457859568492544,2020-11-08 15:19:14,横浜市,ヤバそうです。これからは倍加時間に注目すべき。都市部はベースラインが春のピークより高いですから、ここで倍加時間が7日を切ってきたら本当に要注意です。5日を切ったら都市の行動規制でもきついし、3日以下なら医療崩壊は避けられないでしょう。冬に検査キャパが足りず好転要素がないのがつらい。 https://t.co/jqh0T4z3OB,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb"
1325457872130461697,2020-11-08 15:19:17,香川県,→共同親権法制化が良い事ばかりのように語る人達やチラシや記事には是非疑いの目を持っていただけたらと思います。#共同親権 #子育て #アメリカ大統領選 #子供 #養育費 #調停 #審判 #離婚 #孫 #教育 #学校 #法務省 #DV #性被害 #夫婦 #別居 #教育費 #学費 #教育費 #大阪 #横浜 #ショッピング #コロナ,
1325457913045868545,2020-11-08 15:19:26,横浜市,"人工呼吸管理下にある、重症COVID患者数が当院では過去最高数に達しました。
場所は名古屋市南部。
若年者はいません。",
1325457936714379271,2020-11-08 15:19:32,Japan,"コロナウイルスワクチンと共にナノチップが注射されると言う噂を一刀両断例。
Disinfo: The coronavirus pandemic: nano-chips might be injected together with vaccines, allowing ""them"" to control your money - EU vs DISINFORMATION https://t.co/zUZIsEAiDb",
1325458078339276801,2020-11-08 15:20:06,日本 東京,"東京ドーム人体実験(感染実験)、本当に　やりやがった（言い過ぎ御免）💢

本日も決行とのこと（実数は2万7千人で3万4千人に及ばなかったことが救い）😱

ごく一部の御用医師・専門家、ヨイショ軍団、ネトウヨ以外…

日本中のまともな医師・専門家、全員反対💢👎🏻🙅🏻🙅🏻‍♀️

ふ・ざ・け・る・な💢💢 https://t.co/kPZEmLS8Cc","実証実験という名の人体実験（感染実験）再び😱

東京ドームで本日・明日（11/7・8）、巨人対ヤクルト戦で満席の80%の約34,000人の観客を入れ決行予定。

COVID-19 の感染拡大の中、換気の悪いドームで感染実験😢

東京の殆どの医療現場の声を無視した政府に怒りの鉄槌を…

ふ・ざ・け・る・な💢"
1325458154495225857,2020-11-08 15:20:24,Tokyo Japan,"""投票率が高かった理由は、投票日が近づいていることを知っていることすら怪しいめったに投票しない有権者に対して投票用紙を送りつけたことが、強力な後押しになったからではないだろうか。""
https://t.co/h9MtSw4am6",
1325458209855795201,2020-11-08 15:20:37,崑崙,"gotoや増税前の還元とか景気悪いのにＷＷＷ
何故かというと、閉店セールだからＷＷＷ
浮かれるのは結構だが、自分自身も値下げシール貼られないようになＷＷＷ
#GoTo 
#コロナ
＃閉店セール
＃マイクロチップ
＃ワクチン
＃還元
＃増税
#無限くら寿司 
＃カリユガ
＃金融危機
＃グレートリセット",
1325458255108141057,2020-11-08 15:20:48,兵庫県,投票日過ぎてるのに票数をカウントすることがいつから合法になったのか。トランプを倒せたら何でもOKの人だね。選挙って何なの。日本の朝日新聞の人ですか。 https://t.co/49BAjpwq2q,日本語のツィッターには「不正があっただろう」のような声がありますが、アメリカではトランプ関係者以外には誰もそんなことを言っていません。右寄りのWSJのこの記事によると、選挙の運営は非常にスムーズで選挙の合法性を疑うような大きな問題がなかったそうです。https://t.co/rXI3lhoxaF
1325458261953318912,2020-11-08 15:20:50,Tokyo Japan,"""また郵便投票では、投票所の封鎖や有権者ID法など、最も一般的な投票妨害の方策のいくつかが無力化されることも、その理由のひとつであろう。""
https://t.co/h9MtSw4am6",
1325458270966996992,2020-11-08 15:20:52,日本,"米株のCFDも取引可能！
世界中のトレーダーが使っている老舗ブローカーです。
不況に備えて副業始めよう！
取引するなら絶対XM !!

今なら全員に3000円分のボーナスが貰えます⬇️

XM レバレッジ最大888倍 追証なし 
https://t.co/YWgN7X5cnW
ドル円 ユーロ 豪ドル　ポン円　ダウ　　トランプ
コロナ https://t.co/pZgrM5X67J",
1325458289119817729,2020-11-08 15:20:56,福岡県,いま、NHKでAIを使って世界中で執筆されたCOVID-19に関する英語論文を分析するというのを放送していて、マスク着用に関する検証結果が興味深かった。マスク着用により感染を防げるだけではなく、感染しても重症化を少なくし、さらに摂取ウイルスが微量なため免疫を作ることができるというもの。,
1325458340898467840,2020-11-08 15:21:08,日本,"これ、地震速報知みたいなもんです。
人工呼吸器を必要とする重症covidが当院過去最高です。",
1325458382782754817,2020-11-08 15:21:18,関東,"#NHKスペシャル  のツイ見てて、再放送見てみようかなと思った。理屈が分からなくて💦
同時に…
マスクや除菌のデメリットや、菌とか病気はコロナだけではないことも、合わせて報道をして欲しいと感じた。

偏らないでー‼️😅

#コロナ　#マスク　#偏向報道",
1325458459081371648,2020-11-08 15:21:37,日本,"人工呼吸管理下にある、重症COVID患者数が当院では過去最高数に達しました。
場所は名古屋市南部。
若年者はいません。",
1325458512785276928,2020-11-08 15:21:49,"Miyazaki,Japan","バイデン次期政権、悪化する一方のコロナ問題が最も早急に着手必要との認識から、コロナ対策の指針を構築開始とのこと。まずはファウチ博士と密に連絡を取り合い、これ以上の感染拡大を抑えたい由。大支援。

今の連邦政府は対策は州に丸投げ、アレはマスク無し三密推奨、大統領主席補佐官も感染した。 https://t.co/1cy4UX1ith","BREAKING: Biden's top health advisers say he’s already preparing an unprecedented, mid-pandemic transition of power that aims to reboot the federal government’s Covid-19 response.  https://t.co/6FWMAl9eBd"
1325458603801669632,2020-11-08 15:22:11,埼玉県,"最近、志木は多いイメージだな
【新座・志木市】新型コロナウイルス感染者情報まとめ 11月だけで志木市7名が感染【11月版随時更新】志木市では女性が死亡 https://t.co/JyDJcSSPey",
